-7.650414854288101196e-02,7.673679292201995850e-02,1.515181958675384521e-01,-2.174575179815292358e-01,2.345689684152603149e-01,-1.955766975879669189e-01,-1.801086068153381348e-01,-2.442670017480850220e-01,2.040642499923706055e-01,-3.441250622272491455e-01,5.381755828857421875e-01,5.923311710357666016e+00,-4.152933120727539062e+00,6.183341979980468750e+00,-5.779893398284912109e+00,-5.489210605621337891e+00,-4.843358516693115234e+00
-1.133839413523674011e-01,1.306415051221847534e-01,1.364342402666807175e-02,-1.491849273443222046e-01,3.047839105129241943e-01,-6.055456399917602539e-01,-2.795969545841217041e-01,-5.235667824745178223e-01,-6.458448767662048340e-01,-8.728721737861633301e-01,1.474895119667053223e+00,-6.057234287261962891e+00,3.920925617218017578e+00,-1.011920809745788574e+00,-7.696415901184082031e+00,-4.023413360118865967e-01,-5.141524314880371094e+00
-1.810964941978454590e-01,3.917990624904632568e-02,-3.720369935035705566e-01,5.372235178947448730e-01,-3.152434825897216797e-01,-2.103934884071350098e-01,9.498978033661842346e-03,-4.083034098148345947e-01,4.331931769847869873e-01,-1.585028767585754395e+00,-2.876477718353271484e+00,-6.908981323242187500e+00,1.281288909912109375e+01,-1.406943893432617188e+01,1.420602893829345703e+01,9.174931526184082031e+00,4.536379814147949219e+00
-2.079242020845413208e-01,-1.375955194234848022e-01,4.919634014368057251e-02,7.177120447158813477e-01,-4.671717584133148193e-01,3.658703863620758057e-01,2.304627746343612671e-02,-5.145940184593200684e-01,2.141046047210693359e+00,4.387739002704620361e-01,-2.366589069366455078e+00,1.080412673950195312e+01,5.220572471618652344e+00,-2.309052467346191406e+00,1.014303398132324219e+01,2.585657596588134766e+00,-3.968299925327301025e-02
-1.642305850982666016e-01,-1.599135845899581909e-01,5.722704529762268066e-01,2.946853339672088623e-01,-4.259400069713592529e-01,3.519841432571411133e-01,-3.516180813312530518e-02,-4.103669822216033936e-01,1.225350379943847656e+00,1.073195219039916992e+00,6.499418616294860840e-01,7.123939037322998047e+00,-1.033490467071533203e+01,2.563109397888183594e-01,-6.253306388854980469e+00,-3.648095369338989258e+00,2.677344560623168945e+00
-1.164011210203170776e-01,-4.695664718747138977e-02,6.055508852005004883e-01,-1.741628348827362061e-01,2.580665946006774902e-01,-2.775843143463134766e-01,-3.069126904010772705e-01,-3.331784009933471680e-01,5.090156793594360352e-01,5.930288434028625488e-01,2.884000778198242188e+00,-1.858004331588745117e+00,-7.473111629486083984e+00,1.696073913574218750e+01,-1.485393238067626953e+01,-5.949235439300537109e+00,4.196461141109466553e-01
-1.137221902608871460e-01,1.192685440182685852e-01,-4.281192645430564880e-02,4.935209639370441437e-03,5.530585646629333496e-01,-9.590470194816589355e-01,-4.549352824687957764e-01,-3.929526805877685547e-01,1.251224987208843231e-02,-2.580442726612091064e-01,2.620320796966552734e+00,-1.517206764221191406e+01,6.432905197143554688e+00,-1.534840464591979980e+00,-8.517459869384765625e+00,-1.497939109802246094e+00,-2.157219409942626953e+00
-1.339106857776641846e-01,4.968759417533874512e-02,-5.903497934341430664e-01,5.018011927604675293e-01,-2.801819145679473877e-01,-5.569702386856079102e-01,-7.628723978996276855e-03,-5.312908887863159180e-01,1.468435406684875488e+00,-4.221360981464385986e-01,-2.822388648986816406e+00,-6.303959369659423828e+00,6.900892734527587891e+00,-1.909902763366699219e+01,1.421789455413818359e+01,1.379914951324462891e+01,7.057397961616516113e-01
-1.327305734157562256e-01,-1.001608297228813171e-01,-1.652223020792007446e-01,4.954475462436676025e-01,-4.356544911861419678e-01,2.441096156835556030e-01,1.785020232200622559e-01,-5.309266448020935059e-01,3.109541177749633789e+00,6.255474686622619629e-02,-3.506868124008178711e+00,1.371834945678710938e+01,-1.829385519027709961e+00,1.254574060440063477e+00,1.494619941711425781e+01,-6.890131235122680664e-01,1.219049334526062012e+00
-7.981289923191070557e-02,-1.376621127128601074e-01,4.564580321311950684e-01,6.471381336450576782e-02,-2.132662832736968994e-01,4.083506166934967041e-01,2.003363966941833496e-01,-1.346066594123840332e-01,2.522863626480102539e+00,1.363201141357421875e+00,1.319067627191543579e-01,9.453708648681640625e+00,-1.038096237182617188e+01,8.589661598205566406e+00,-3.275195121765136719e+00,4.401061236858367920e-01,1.028461074829101562e+01
-2.168747596442699432e-02,-8.242430537939071655e-02,6.080733537673950195e-01,-3.750000596046447754e-01,4.685336947441101074e-01,-8.768960833549499512e-02,8.116343617439270020e-02,1.090758368372917175e-01,1.134802937507629395e+00,8.031324148178100586e-01,1.698764681816101074e+00,-6.948170661926269531e-01,-5.518175601959228516e+00,1.217378616333007812e+01,-1.268142223358154297e+01,-4.323999404907226562e+00,6.994127035140991211e-01
-1.653450168669223785e-02,3.903526812791824341e-02,5.033676028251647949e-01,-5.161684751510620117e-01,4.667047262191772461e-01,-6.899056434631347656e-01,-2.742928564548492432e-01,-1.892326027154922485e-01,1.450300335884094238e+00,-3.069437444210052490e-01,2.403350114822387695e+00,-2.008473634719848633e+00,-9.599865078926086426e-01,-5.844875335693359375e+00,-1.027076721191406250e+01,-7.608473300933837891e+00,-8.947210311889648438e+00
-3.873201459646224976e-02,1.312641352415084839e-01,-2.244829665869474411e-03,-2.236544638872146606e-01,1.238139420747756958e-01,-8.771156072616577148e-01,-5.651327371597290039e-01,-5.315486788749694824e-01,1.205603599548339844e+00,-4.616495668888092041e-01,1.071420073509216309e+00,-1.225469017028808594e+01,5.488862037658691406e+00,-5.614076137542724609e+00,1.914279580116271973e+00,-4.356962203979492188e+00,-2.140761539340019226e-02
-8.495897799730300903e-02,1.887512207031250000e-02,-5.130602717399597168e-01,3.676470816135406494e-01,-4.610034227371215820e-01,-3.759496808052062988e-01,-6.804621964693069458e-02,-4.908452928066253662e-01,2.183167934417724609e+00,-1.097046971321105957e+00,-3.223135948181152344e+00,-6.536098957061767578e+00,1.011555290222167969e+01,-1.134835433959960938e+01,1.115703201293945312e+01,1.679257774353027344e+01,1.360364556312561035e+00
-1.163347512483596802e-01,-1.253752261400222778e-01,-1.506481021642684937e-01,5.086405277252197266e-01,-4.205500483512878418e-01,1.381610333919525146e-01,4.269248247146606445e-01,-1.788131892681121826e-01,3.491325855255126953e+00,-2.725149989128112793e-01,-3.747505903244018555e+00,1.360756397247314453e+01,1.736833304166793823e-01,9.610338211059570312e-01,8.614865303039550781e+00,-2.739896774291992188e-01,3.417381286621093750e+00
-6.990345567464828491e-02,-1.196034178137779236e-01,4.608650505542755127e-01,-6.275474559515714645e-03,-6.711690127849578857e-02,2.093542218208312988e-01,6.989370286464691162e-02,-1.382524818181991577e-01,3.161421060562133789e+00,1.238240480422973633e+00,1.504792451858520508e+00,9.016702651977539062e+00,-1.439130020141601562e+01,1.244661903381347656e+01,-3.587118864059448242e+00,-9.138355255126953125e+00,-1.041677236557006836e+00
-3.476783260703086853e-02,-2.247060835361480713e-02,6.182211637496948242e-01,-4.780744910240173340e-01,5.490843653678894043e-01,-3.980732560157775879e-01,-2.629214227199554443e-01,-2.902293205261230469e-01,2.029996156692504883e+00,1.904655545949935913e-01,2.200363636016845703e+00,-2.412645965814590454e-01,-4.078279495239257812e+00,8.518424987792968750e+00,-1.579718112945556641e+01,-4.929193019866943359e+00,-3.935719013214111328e+00
-3.901579976081848145e-02,1.017276942729949951e-01,2.454275935888290405e-01,-3.630737066268920898e-01,4.830575287342071533e-01,-8.886545300483703613e-01,-4.558614790439605713e-01,-5.049928426742553711e-01,2.136754512786865234e+00,-1.161605343222618103e-01,1.968712925910949707e+00,-9.272171974182128906e+00,3.467840433120727539e+00,-5.728602886199951172e+00,-3.289547443389892578e+00,-3.118215560913085938e+00,-4.011075019836425781e+00
-7.071415334939956665e-02,5.950027145445346832e-03,-4.223166406154632568e-01,4.507373869419097900e-01,-2.787660360336303711e-01,-4.001452624797821045e-01,-2.609483897686004639e-02,-5.115261673927307129e-01,2.703818798065185547e+00,-9.813610315322875977e-01,-3.437202930450439453e+00,-1.267085170745849609e+01,1.497218322753906250e+01,-1.532093334197998047e+01,1.418634414672851562e+01,1.448514366149902344e+01,1.047077059745788574e+00
-9.798578172922134399e-02,-1.233308464288711548e-01,-4.314599335193634033e-01,5.927338600158691406e-01,-4.414502978324890137e-01,6.986160576343536377e-02,4.736661911010742188e-01,-1.276148855686187744e-01,3.746649265289306641e+00,1.992535218596458435e-02,-2.754916667938232422e+00,6.806337356567382812e+00,-2.201751947402954102e+00,2.043895721435546875e+00,5.728989124298095703e+00,1.086336135864257812e+00,5.822432518005371094e+00
-7.013361155986785889e-02,-1.815346628427505493e-01,2.407041192054748535e-01,2.556526064872741699e-01,-2.796855568885803223e-01,2.325725704431533813e-01,2.738357484340667725e-01,3.724215924739837646e-01,4.258872985839843750e+00,8.870143890380859375e-01,-1.486226916313171387e-01,1.208400917053222656e+01,-3.678842544555664062e+00,-3.584530353546142578e-01,8.092112541198730469e-01,-5.375816345214843750e+00,1.047634124755859375e+01
-3.070822171866893768e-02,-1.243776679039001465e-01,6.273351311683654785e-01,-2.771800458431243896e-01,2.800506353378295898e-01,-8.757059276103973389e-02,-1.623453497886657715e-01,5.038749575614929199e-01,3.061739921569824219e+00,5.304186344146728516e-01,1.890437841415405273e+00,3.721835374832153320e+00,-1.002862167358398438e+01,1.320780372619628906e+01,-1.099939155578613281e+01,-9.352426528930664062e+00,-2.402270793914794922e+00
-3.308442607522010803e-02,-1.265175454318523407e-02,6.359298825263977051e-01,-5.473006963729858398e-01,5.991144180297851562e-01,-7.345435023307800293e-01,-3.286194801330566406e-01,-1.045855656266212463e-01,3.046371221542358398e+00,-3.996743559837341309e-01,2.073597908020019531e+00,-1.304222822189331055e+00,-1.566117525100708008e+00,1.135582208633422852e+00,-1.141208362579345703e+01,-5.127347707748413086e-01,-1.562311649322509766e+01
-5.763848498463630676e-02,1.120418980717658997e-01,6.178474426269531250e-02,-2.831904888153076172e-01,2.777809798717498779e-01,-1.024324417114257812e+00,-5.284305214881896973e-01,-5.693736672401428223e-01,2.585306167602539062e+00,-4.984328448772430420e-01,1.864791631698608398e+00,-1.399326515197753906e+01,4.859238147735595703e+00,-8.352513313293457031e+00,9.059673547744750977e-01,-6.175364017486572266e+00,1.094365596771240234e+00
-1.113546118140220642e-01,-1.194372586905956268e-02,-6.289214491844177246e-01,3.756574988365173340e-01,-4.411885440349578857e-01,-3.289706408977508545e-01,-7.334772497415542603e-02,-4.978451132774353027e-01,3.736618757247924805e+00,-1.384946942329406738e+00,-3.865512609481811523e+00,-1.085630989074707031e+01,1.102920436859130859e+01,-1.332263565063476562e+01,1.638222885131835938e+01,1.739652252197265625e+01,1.756974935531616211e+00
-1.307916492223739624e-01,-1.642915010452270508e-01,-7.035353034734725952e-02,4.072780609130859375e-01,-4.188475608825683594e-01,2.618183791637420654e-01,3.776743412017822266e-01,-3.069866895675659180e-01,5.381386756896972656e+00,-2.839117646217346191e-01,-3.763108730316162109e+00,1.756994056701660156e+01,-9.161203503608703613e-01,8.233711719512939453e-01,8.938282012939453125e+00,3.448430061340332031e+00,4.589847564697265625e+00
-6.705886870622634888e-02,-1.119770929217338562e-01,5.301693081855773926e-01,-9.237339347600936890e-02,-1.644142530858516693e-02,3.593557476997375488e-01,4.545782133936882019e-02,-6.770036369562149048e-02,4.767612457275390625e+00,1.338394522666931152e+00,1.884026527404785156e+00,8.916896820068359375e+00,-1.491383838653564453e+01,1.644366645812988281e+01,-2.474170207977294922e+00,-1.007721805572509766e+01,3.831554412841796875e+00
